"NAME","CATEGORY","상가업소번호","상호명","상권업종대분류명","상권업종중분류명","시도명","시군구명","법정동명","지번주소","도로명","구우편번호","경도","위도","거리"
"쉼,표","비알코올 ","MA0101202306A0020785","쉼,표","음식","비알코올 ","서울특별시","마포구","대흥동","서울특별시 마포구 대흥동 537-3","서울특별시 마포구 토정로31길",121811,126.9439697,37.54373492,313
"알렉산더리","한식","MA0101202305A0122586","알렉산더리","음식","한식","서울특별시","마포구","염리동","서울특별시 마포구 염리동 157-20","서울특별시 마포구 백범로24길",121873,126.9451167,37.54585361,303
"공덕역롯데빽다방","비알코올 ","MA0101202306A0000479","공덕역롯데빽다방","음식","비알코올 ","서울특별시","마포구","공덕동","서울특별시 마포구 공덕동 467","서울특별시 마포구 마포대로",121916,126.9508646,37.5451119,324
"슬로우캘리","기타 간이","MA0101202306A0018304","슬로우캘리","음식","기타 간이","서울특별시","마포구","신공덕동","서울특별시 마포구 신공덕동 171","서울특별시 마포구 백범로",121802,126.9524467,37.5428373,450
"어물전마포","한식","MA0101202306A0064272","어물전마포","음식","한식","서울특별시","마포구","공덕동","서울특별시 마포구 공덕동 256-5","서울특별시 마포구 마포대로6길",121803,126.9531704,37.54530357,522
"카페코드블랙","비알코올 ","MA0101202306A0071265","카페코드블랙","음식","비알코올 ","서울특별시","마포구","도화동","서울특별시 마포구 도화동 201-14","서울특별시 마포구 도화길",121813,126.9478266,37.5398408,452
"삼청당","기타 간이","MA0101202306A0106272","삼청당","음식","기타 간이","서울특별시","마포구","공덕동","서울특별시 마포구 공덕동 479","서울특별시 마포구 백범로31길",121862,126.948514,37.54568568,217
"이아초밥","일식","MA0101202305A0060429","이아초밥","음식","일식","서울특별시","마포구","공덕동","서울특별시 마포구 공덕동 478","서울특별시 마포구 백범로",121862,126.9488143,37.54444492,129
"압구정샌드위치마포","기타 간이","MA0101202305A0162893","압구정샌드위치마포","음식","기타 간이","서울특별시","마포구","도화동","서울특별시 마포구 도화동 51-1","서울특별시 마포구 마포대로",121715,126.9468731,37.54085949,343
"채담화","한식","MA0101202305A0003336","채담화","음식","한식","서울특별시","마포구","염리동","서울특별시 마포구 염리동 168-9","서울특별시 마포구 독막로",121749,126.9474628,37.54399137,11
"용강닭발1987","한식","MA0101202306A0016305","용강닭발1987","음식","한식","서울특별시","마포구","용강동","서울특별시 마포구 용강동 508","서울특별시 마포구 토정로31길",121070,126.9434621,37.5420184,414
"마포복사꽃공원점빽다방","비알코올 ","MA0101202307A0061192","마포복사꽃공원점빽다방","음식","비알코올 ","서울특별시","마포구","도화동","서울특별시 마포구 도화동 290-15","서울특별시 마포구 마포대로4길",121813,126.946484,37.53875659,579
"마마치킨마포지점","기타 간이","MA0106202306A0595012","마마치킨마포지점","음식","기타 간이","서울특별시","마포구","용강동","서울특별시 마포구 용강동 19-3","서울특별시 마포구 큰우물로",121875,126.9449383,37.54165316,338
"사임당떡고을","기타 간이","MA0101202307A0074678","사임당떡고을","음식","기타 간이","서울특별시","마포구","도화동","서울특별시 마포구 도화동 183-11","서울특별시 마포구 도화길",121812,126.9512147,37.54192532,393
"딸뼈","한식","MA0101202307A0100121","딸뼈","음식","한식","서울특별시","마포구","도화동","서울특별시 마포구 도화동 51-1","서울특별시 마포구 마포대로",121715,126.9468731,37.54085949,343
"슈가","비알코올 ","MA0101202306A0068557","슈가","음식","비알코올 ","서울특별시","마포구","도화동","서울특별시 마포구 도화동 544","서울특별시 마포구 큰우물로",121704,126.9459353,37.54076102,376
"프레시크레딧공덕","기타 간이","MA0101202306A0037404","프레시크레딧공덕","음식","기타 간이","서울특별시","마포구","공덕동","서울특별시 마포구 공덕동 476","서울특별시 마포구 백범로",121805,126.94698,37.54532962,166
"필론스트릿","기타 간이","MA0101202305A0165830","필론스트릿","음식","기타 간이","서울특별시","마포구","대흥동","서울특별시 마포구 대흥동 245-1","서울특별시 마포구 백범로16안길",121809,126.942969,37.54648315,493
"솥고집","한식","MA0101202306A0068436","솥고집","음식","한식","서울특별시","마포구","공덕동","서울특별시 마포구 공덕동 478","서울특별시 마포구 백범로",121862,126.9492358,37.54425044,156
"오병이어","한식","MA0101202306A0038478","오병이어","음식","한식","서울특별시","마포구","염리동","서울특별시 마포구 염리동 148-27","서울특별시 마포구 백범로",121872,126.9457313,37.54640874,320
"네이버한방스파내식당","구내식당·뷔페","MA0101202305A0069420","네이버한방스파내식당","음식","구내식당·뷔페","서울특별시","마포구","염리동","서울특별시 마포구 염리동 174-14","서울특별시 마포구 큰우물로",121874,126.9446126,37.54228098,313
"도깨비하이볼","한식","MA0101202307A0070207","도깨비하이볼","음식","한식","서울특별시","마포구","용강동","서울특별시 마포구 용강동 502","서울특별시 마포구 토정로31길",121070,126.9414648,37.54162207,591
"오리재","한식","MA0101202305A0059873","오리재","음식","한식","서울특별시","마포구","대흥동","서울특별시 마포구 대흥동 582","서울특별시 마포구 큰우물로",121811,126.9434464,37.54312654,369
"장가네","한식","MA0101202306A0009452","장가네","음식","한식","서울특별시","마포구","도화동","서울특별시 마포구 도화동 536","서울특별시 마포구 토정로37길",121731,126.9473708,37.54248581,158
"어림촌","한식","MA0101202307A0043077","어림촌","음식","한식","서울특별시","마포구","대흥동","서울특별시 마포구 대흥동 241-26","서울특별시 마포구 백범로20길",121809,126.9439318,37.54641969,422
"얌샘김밥","기타 간이","MA0101202307A0057068","얌샘김밥","음식","기타 간이","서울특별시","마포구","염리동","서울특별시 마포구 염리동 174-14","서울특별시 마포구 큰우물로",121874,126.9446126,37.54228098,313
"눅","비알코올 ","MA0101202307A0044765","눅","음식","비알코올 ","서울특별시","마포구","대흥동","서울특별시 마포구 대흥동 327-5","서울특별시 마포구 독막로",121810,126.9417926,37.54644559,579
"앤드카페","비알코올 ","MA0101202307A0074161","앤드카페","음식","비알코올 ","서울특별시","마포구","도화동","서울특별시 마포구 도화동 538","서울특별시 마포구 큰우물로",121743,126.9463017,37.54125986,313
"몬떼비서울","비알코올 ","MA0101202307A0093105","몬떼비서울","음식","비알코올 ","서울특별시","마포구","공덕동","서울특별시 마포구 공덕동 373-16","서울특별시 마포구 마포대로7길",121860,126.9519585,37.54699579,521
"도시다반","한식","MA0101202307A0019765","도시다반","음식","한식","서울특별시","마포구","도화동","서울특별시 마포구 도화동 536","서울특별시 마포구 토정로37길",121731,126.9473708,37.54248581,158
"로마노에스프레소바","비알코올 ","MA0106202307A2036372","로마노에스프레소바","음식","비알코올 ","서울특별시","마포구","도화동","서울특별시 마포구 도화동 38-1","서울특별시 마포구 새창로",121812,126.9519841,37.54193215,451
"베어글","비알코올 ","MA0101202307A0047275","베어글","음식","비알코올 ","서울특별시","마포구","신공덕동","서울특별시 마포구 신공덕동 171","서울특별시 마포구 백범로",121802,126.9524467,37.5428373,450
"아마스빈대흥역점","비알코올 ","MA0101202307A0075541","아마스빈대흥역점","음식","비알코올 ","서울특별시","마포구","염리동","서울특별시 마포구 염리동 154-8","서울특별시 마포구 백범로",121873,126.9454352,37.54654125,346
"이너커피","비알코올 ","MA0101202307A0044557","이너커피","음식","비알코올 ","서울특별시","마포구","공덕동","서울특별시 마포구 공덕동 476","서울특별시 마포구 백범로",121805,126.947697,37.54503867,127
"윗유어스전일옥","한식","MA0101202307A0078153","윗유어스전일옥","음식","한식","서울특별시","마포구","공덕동","서울특별시 마포구 공덕동 476","서울특별시 마포구 백범로",121805,126.94698,37.54532962,166
"왕코미네탕후루","비알코올 ","MA0101202307A0101966","왕코미네탕후루","음식","비알코올 ","서울특별시","마포구","염리동","서울특별시 마포구 염리동 155-11","서울특별시 마포구 백범로",121873,126.9443989,37.54700053,441
"오전오시","비알코올 ","MA0101202307A0087217","오전오시","음식","비알코올 ","서울특별시","마포구","공덕동","서울특별시 마포구 공덕동 476","서울특별시 마포구 백범로",121805,126.94698,37.54532962,166
"컴포즈커피","비알코올 ","MA0101202307A0051907","컴포즈커피","음식","비알코올 ","서울특별시","마포구","공덕동","서울특별시 마포구 공덕동 256-13","서울특별시 마포구 만리재로",121758,126.9527505,37.54457901,467
"일레븐그릴","한식","MA0101202307A0080052","일레븐그릴","음식","한식","서울특별시","마포구","용강동","서울특별시 마포구 용강동 502","서울특별시 마포구 토정로31길",121070,126.9414648,37.54162207,591
"사임당떡고을","기타 간이","MA0101202307A0086215","사임당떡고을","음식","기타 간이","서울특별시","마포구","도화동","서울특별시 마포구 도화동 201-43","서울특별시 마포구 삼개로",121813,126.9476821,37.53965931,472
